timestamp,reqID,stepName,duration_ms
2025-07-18 02:07:44.515,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,NOTIFY_SUCCESS_END,9.94
2025-07-18 02:07:44.519,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CELERY_LOCALIZE_TASK_SUCCESS,11748.76
2025-07-18 02:08:29.229,RABBITMQ_CONSUMER_PROCESS_MESSAGE,START,0.00
2025-07-18 02:08:29.240,6fd40bdb-2d70-4eeb-8d5e-0e6b9f44d8d5,RABBITMQ_CONSUMER_PROCESS_MESSAGE,0.00
2025-07-18 02:08:29.244,6fd40bdb-2d70-4eeb-8d5e-0e6b9f44d8d5,RABBITMQ_CONSUMER_MESSAGE_VALIDATION,0.01
2025-07-18 02:08:29.247,6fd40bdb-2d70-4eeb-8d5e-0e6b9f44d8d5,INSERT_JOB_TO_MARIADB_START,0.00
2025-07-18 02:08:29.257,6fd40bdb-2d70-4eeb-8d5e-0e6b9f44d8d5,INSERT_JOB_TO_MARIADB_END,9.78
2025-07-18 02:08:29.338,6fd40bdb-2d70-4eeb-8d5e-0e6b9f44d8d5,RABBITMQ_CONSUMER_PROCESS_MESSAGE_SUCCESS,94.15
2025-07-18 02:08:31.344,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,localize_task_START,0.00
2025-07-18 02:08:31.348,7c04adf9-09e8-4044-ac8d-91da1fdc126a,UPDATE_JOB_STATUS_START,0.00
2025-07-18 02:08:31.358,7c04adf9-09e8-4044-ac8d-91da1fdc126a,UPDATE_JOB_STATUS_END,9.74
2025-07-18 02:08:41.380,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,DOWNLOAD_CSV_FROM_MINIO_START,0.00
2025-07-18 02:08:41.431,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,DOWNLOAD_CSV_FROM_MINIO_END,50.30
2025-07-18 02:08:41.440,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CREATE_TEMP_FILES_START,0.00
2025-07-18 02:08:41.447,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,CREATE_TEMP_FILES_END,7.51
2025-07-18 02:08:41.455,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,RUN_LOCALIZATION_START,0.00
2025-07-18 02:08:42.084,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,RUN_LOCALIZATION_END,629.42
2025-07-18 02:08:42.194,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,SAVE_TO_MARIADB_DATABASE_START,0.00
2025-07-18 02:08:42.238,0d5468d0-67cf-4ccf-9311-feea61e0a9e4,SAVE_TO_MARIADB_DATABASE_END,43.84
